state,county,fips,cases,deaths
Missouri,Taney,29213,906,14
Missouri,Texas,29215,98,1
Missouri,Vernon,29217,82,0
Missouri,Warren,29219,331,0
Missouri,Washington,29221,237,1
Missouri,Wayne,29223,84,0
Missouri,Webster,29225,217,1
Missouri,Worth,29227,12,0
Missouri,Wright,29229,89,0
Montana,Beaverhead,30001,70,1
Montana,Big Horn,30003,652,15
Montana,Blaine,30005,15,0
Montana,Broadwater,30007,16,0
Montana,Carbon,30009,86,0
Montana,Cascade,30013,280,5
Montana,Chouteau,30015,10,0
Montana,Custer,30017,66,2
Montana,Daniels,30019,3,0
Montana,Dawson,30021,44,0
Montana,Deer Lodge,30023,33,0
Montana,Fallon,30025,2,0
Montana,Fergus,30027,31,0
Montana,Flathead,30029,588,7
Montana,Gallatin,30031,1074,3
Montana,Garfield,30033,13,0
Montana,Glacier,30035,135,1
Montana,Golden Valley,30037,3,0
Montana,Granite,30039,19,0
Montana,Hill,30041,81,2
Montana,Jefferson,30043,39,0
Montana,Judith Basin,30045,6,0
Montana,Lake,30047,202,1
Montana,Lewis and Clark,30049,196,2
Montana,Liberty,30051,5,0
Montana,Lincoln,30053,89,2
Montana,Madison,30057,93,1
Montana,McCone,30055,12,0
Montana,Meagher,30059,4,0
Montana,Mineral,30061,2,0
Montana,Missoula,30063,433,3
Montana,Musselshell,30065,12,0
Montana,Park,30067,63,0
Montana,Phillips,30071,110,0
Montana,Pondera,30073,15,0
Montana,Powder River,30075,2,0
Montana,Powell,30077,10,0
Montana,Prairie,30079,1,0
Montana,Ravalli,30081,107,2
Montana,Richland,30083,58,2
Montana,Roosevelt,30085,34,1
Montana,Rosebud,30087,260,2
Montana,Sanders,30089,31,0
Montana,Sheridan,30091,5,0
Montana,Silver Bow,30093,111,0
Montana,Stillwater,30095,36,2
Montana,Sweet Grass,30097,14,1
Montana,Teton,30099,18,0
Montana,Toole,30101,47,6
Montana,Treasure,30103,3,0
Montana,Valley,30105,40,0
Montana,Wheatland,30107,3,0
Montana,Wibaux,30109,5,0
Montana,Yellowstone,30111,2053,43
Nebraska,Adams,31001,403,11
Nebraska,Antelope,31003,25,1
Nebraska,Arthur,31005,1,0
Nebraska,Banner,31007,2,0
Nebraska,Boone,31011,24,0
Nebraska,Box Butte,31013,23,0
Nebraska,Boyd,31015,10,0
Nebraska,Brown,31017,3,0
Nebraska,Buffalo,31019,676,3
Nebraska,Burt,31021,64,0
Nebraska,Butler,31023,94,0
Nebraska,Cass,31025,253,2
Nebraska,Cedar,31027,46,0
Nebraska,Chase,31029,11,0
Nebraska,Cherry,31031,21,0
Nebraska,Cheyenne,31033,28,0
Nebraska,Clay,31035,57,0
Nebraska,Colfax,31037,726,5
Nebraska,Cuming,31039,82,0
Nebraska,Custer,31041,73,4
Nebraska,Dakota,31043,2000,42
Nebraska,Dawes,31045,73,0
Nebraska,Dawson,31047,1002,10
Nebraska,Deuel,31049,2,0
Nebraska,Dixon,31051,61,2
Nebraska,Dodge,31053,911,11
Nebraska,Douglas,31055,13445,160
Nebraska,Dundy,31057,8,0
Nebraska,Fillmore,31059,31,1
Nebraska,Franklin,31061,19,0
Nebraska,Frontier,31063,6,0
Nebraska,Furnas,31065,26,1
Nebraska,Gage,31067,130,4
Nebraska,Garden,31069,7,0
Nebraska,Garfield,31071,6,0
Nebraska,Gosper,31073,23,0
Nebraska,Greeley,31077,12,0
Nebraska,Hall,31079,1845,46
Nebraska,Hamilton,31081,106,13
Nebraska,Harlan,31083,5,0
Nebraska,Hitchcock,31087,2,0
Nebraska,Holt,31089,20,0
Nebraska,Hooker,31091,4,0
Nebraska,Howard,31093,64,5
Nebraska,Jefferson,31095,19,0
Nebraska,Johnson,31097,23,0
Nebraska,Kearney,31099,110,0
Nebraska,Keith,31101,46,0
Nebraska,Keya Paha,31103,1,0
Nebraska,Kimball,31105,15,0
Nebraska,Knox,31107,62,0
Nebraska,Lancaster,31109,3990,21
Nebraska,Lincoln,31111,269,2
Nebraska,Logan,31113,3,0
Nebraska,Loup,31115,2,0
Nebraska,Madison,31119,588,6
Nebraska,McPherson,31117,6,0
Nebraska,Merrick,31121,66,1
Nebraska,Morrill,31123,64,0
Nebraska,Nance,31125,11,0
Nebraska,Nemaha,31127,78,0
Nebraska,Nuckolls,31129,10,0
Nebraska,Otoe,31131,114,1
Nebraska,Pawnee,31133,10,0
Nebraska,Perkins,31135,29,7
Nebraska,Phelps,31137,67,0
Nebraska,Pierce,31139,60,2
Nebraska,Platte,31141,864,3
Nebraska,Polk,31143,33,0
Nebraska,Red Willow,31145,18,0
Nebraska,Richardson,31147,34,1
Nebraska,Rock,31149,9,0
Nebraska,Saline,31151,633,2
Nebraska,Sarpy,31153,2832,17
Nebraska,Saunders,31155,222,2
Nebraska,Scotts Bluff,31157,357,6
Nebraska,Seward,31159,163,2
Nebraska,Sheridan,31161,21,0
Nebraska,Sherman,31163,15,1
Nebraska,Sioux,31165,6,0
Nebraska,Stanton,31167,33,0
Nebraska,Thayer,31169,27,0
Nebraska,Thomas,31171,3,0
Nebraska,Thurston,31173,221,4
Nebraska,Valley,31175,18,0
Nebraska,Washington,31177,175,1
Nebraska,Wayne,31179,52,0
Nebraska,Webster,31181,13,0
Nebraska,Wheeler,31183,1,0
Nebraska,York,31185,113,0
Nevada,Carson City,32510,427,8
Nevada,Churchill,32001,110,1
Nevada,Clark,32003,59153,1126
Nevada,Douglas,32005,247,1
Nevada,Elko,32007,792,4
Nevada,Eureka,32011,5,0
Nevada,Humboldt,32013,111,4
Nevada,Lander,32015,59,1
Nevada,Lincoln,32017,6,0
Nevada,Lyon,32019,327,6
Nevada,Mineral,32021,12,0
Nevada,Nye,32023,475,14
Nevada,Pershing,32027,21,0
Nevada,Storey,32029,7,0
Nevada,Washoe,32031,7204,139
Nevada,White Pine,32033,25,1
New Hampshire,Belknap,33001,125,4
New Hampshire,Carroll,33003,104,1
New Hampshire,Cheshire,33005,129,3
New Hampshire,Coos,33007,18,0
New Hampshire,Grafton,33009,113,1
New Hampshire,Hillsborough,33011,4027,286
New Hampshire,Merrimack,33013,500,23
New Hampshire,Rockingham,33015,1805,100
New Hampshire,Strafford,33017,383,13
New Hampshire,Sullivan,33019,47,1
New Jersey,Atlantic,34001,3750,251
New Jersey,Bergen,34003,21799,2032
New Jersey,Burlington,34005,6421,481
New Jersey,Camden,34007,9194,590
New Jersey,Cape May,34009,905,94
New Jersey,Cumberland,34011,3568,155
New Jersey,Essex,34013,20530,2113
New Jersey,Gloucester,34015,3674,219
New Jersey,Hudson,34017,20291,1507
New Jersey,Hunterdon,34019,1266,124
New Jersey,Mercer,34021,8362,627
New Jersey,Middlesex,34023,18633,1418
New Jersey,Monmouth,34025,10802,858
New Jersey,Morris,34027,7618,829
New Jersey,Ocean,34029,11207,1020
New Jersey,Passaic,34031,18469,1245
New Jersey,Salem,34033,986,89
New Jersey,Somerset,34035,5474,567
New Jersey,Sussex,34037,1430,197
New Jersey,Union,34039,17243,1350
New Jersey,Warren,34041,1405,171
New Mexico,Bernalillo,35001,5795,155
New Mexico,Catron,35003,5,1
New Mexico,Chaves,35005,722,6
New Mexico,Cibola,35006,726,20
New Mexico,Colfax,35007,19,1
New Mexico,Curry,35009,671,3
New Mexico,Doña Ana,35013,2830,41
New Mexico,Eddy,35015,486,5
New Mexico,Grant,35017,79,2
New Mexico,Guadalupe,35019,32,1
New Mexico,Harding,35021,2,0
New Mexico,Hidalgo,35023,97,1
New Mexico,Lea,35025,1130,11
New Mexico,Lincoln,35027,168,2
New Mexico,Los Alamos,35028,27,0
New Mexico,Luna,35029,315,5
New Mexico,McKinley,35031,4195,242
New Mexico,Mora,35033,6,0
New Mexico,Otero,35035,1119,12
New Mexico,Quay,35037,62,2
New Mexico,Rio Arriba,35039,358,12
New Mexico,Roosevelt,35041,201,1
New Mexico,San Juan,35045,3187,190
New Mexico,San Miguel,35047,78,0
New Mexico,Sandoval,35043,1246,37
New Mexico,Santa Fe,35049,819,4
New Mexico,Sierra,35051,37,1
New Mexico,Socorro,35053,77,6
New Mexico,Taos,35055,115,2
New Mexico,Torrance,35057,107,1
New Mexico,Union,35059,32,2
New Mexico,Valencia,35061,539,4
New York,Albany,36001,2764,122
New York,Allegany,36003,89,2
New York,Broome,36007,1295,82
New York,Cattaraugus,36009,201,6
New York,Cayuga,36011,177,2
New York,Chautauqua,36013,382,4
New York,Chemung,36015,200,2
New York,Chenango,36017,227,6
New York,Clinton,36019,150,5
New York,Columbia,36021,569,47
New York,Cortland,36023,99,1
New York,Delaware,36025,115,4
New York,Dutchess,36027,4852,153
New York,Erie,36029,9807,606
New York,Essex,36031,136,6
New York,Franklin,36033,58,1
New York,Fulton,36035,311,28
New York,Genesee,36037,294,6
New York,Greene,36039,307,13
New York,Hamilton,36041,14,1
New York,Herkimer,36043,297,10
New York,Jefferson,36045,150,1
New York,Lewis,36049,49,5
New York,Livingston,36051,182,6
New York,Madison,36053,461,9
New York,Monroe,36055,5444,257
New York,Montgomery,36057,202,8
New York,Nassau,36059,44610,2198
New York,New York City,NA,238677,23689
New York,Niagara,36063,1612,89
New York,Oneida,36065,2272,120
New York,Onondaga,36067,3883,179
New York,Ontario,36069,389,28
New York,Orange,36071,11433,409
New York,Orleans,36073,306,55
New York,Oswego,36075,295,3
New York,Otsego,36077,143,4
New York,Putnam,36079,1500,63
New York,Rensselaer,36083,833,41
New York,Rockland,36087,14233,508
New York,Saratoga,36091,842,15
New York,Schenectady,36093,1260,43
New York,Schoharie,36095,69,2
New York,Schuyler,36097,26,0
New York,Seneca,36099,100,1
New York,St. Lawrence,36089,274,4
New York,Steuben,36101,315,39
New York,Suffolk,36103,44763,2002
New York,Sullivan,36105,1521,37
New York,Tioga,36107,208,21
New York,Tompkins,36109,264,0
New York,Ulster,36111,2168,82
New York,Warren,36113,321,30
New York,Washington,36115,267,14
New York,Wayne,36117,280,3
New York,Westchester,36119,36948,1451
New York,Wyoming,36121,126,5
New York,Yates,36123,61,6
North Carolina,Alamance,37001,3100,46
North Carolina,Alexander,37003,397,2
North Carolina,Alleghany,37005,203,0
North Carolina,Anson,37007,438,3
North Carolina,Ashe,37009,196,1
North Carolina,Avery,37011,136,0
North Carolina,Beaufort,37013,573,9
North Carolina,Bertie,37015,427,6
North Carolina,Bladen,37017,708,10
North Carolina,Brunswick,37019,1385,24
North Carolina,Buncombe,37021,2440,80
North Carolina,Burke,37023,1846,30
North Carolina,Cabarrus,37025,3142,53
North Carolina,Caldwell,37027,1419,17
North Carolina,Camden,37029,97,3
North Carolina,Carteret,37031,492,5
North Carolina,Caswell,37033,245,2
North Carolina,Catawba,37035,2594,44
North Carolina,Chatham,37037,1480,56
North Carolina,Cherokee,37039,410,5
North Carolina,Chowan,37041,214,2
North Carolina,Clay,37043,88,1
North Carolina,Cleveland,37045,1592,36
North Carolina,Columbus,37047,1096,51
North Carolina,Craven,37049,967,26
North Carolina,Cumberland,37051,4016,66
North Carolina,Currituck,37053,96,0
North Carolina,Dare,37055,242,2
North Carolina,Davidson,37057,2159,32
North Carolina,Davie,37059,474,6
North Carolina,Duplin,37061,2078,52
North Carolina,Durham,37063,6914,84
North Carolina,Edgecombe,37065,948,19
North Carolina,Forsyth,37067,6141,74
North Carolina,Franklin,37069,1050,29
North Carolina,Gaston,37071,4068,63
North Carolina,Gates,37073,85,3
North Carolina,Graham,37075,55,0
North Carolina,Granville,37077,1522,43
North Carolina,Greene,37079,410,4
North Carolina,Guilford,37081,6810,170
North Carolina,Halifax,37083,862,11
North Carolina,Harnett,37085,1606,46
North Carolina,Haywood,37087,505,25
North Carolina,Henderson,37089,1694,60
North Carolina,Hertford,37091,542,14
North Carolina,Hoke,37093,872,12
North Carolina,Hyde,37095,94,0
North Carolina,Iredell,37097,2323,24
North Carolina,Jackson,37099,489,7
North Carolina,Johnston,37101,3806,50
North Carolina,Jones,37103,135,7
North Carolina,Lee,37105,1427,12
North Carolina,Lenoir,37107,788,16
North Carolina,Lincoln,37109,1103,12
North Carolina,Macon,37113,539,2
North Carolina,Madison,37115,68,1
North Carolina,Martin,37117,342,7
North Carolina,McDowell,37111,788,24
North Carolina,Mecklenburg,37119,25386,295
North Carolina,Mitchell,37121,93,3
North Carolina,Montgomery,37123,881,18
North Carolina,Moore,37125,1293,21
North Carolina,Nash,37127,1652,22
North Carolina,New Hanover,37129,3004,21
North Carolina,Northampton,37131,337,17
North Carolina,Onslow,37133,1460,12
North Carolina,Orange,37135,2255,50
North Carolina,Pamlico,37137,146,2
North Carolina,Pasquotank,37139,546,23
North Carolina,Pender,37141,767,4
North Carolina,Perquimans,37143,135,2
North Carolina,Person,37145,322,5
North Carolina,Pitt,37147,3490,19
North Carolina,Polk,37149,225,7
North Carolina,Randolph,37151,2413,43
North Carolina,Richmond,37153,665,11
North Carolina,Robeson,37155,3511,60
North Carolina,Rockingham,37157,804,8
North Carolina,Rowan,37159,2777,63
North Carolina,Rutherford,37161,986,24
North Carolina,Sampson,37163,1607,21
North Carolina,Scotland,37165,645,8
North Carolina,Stanly,37167,1475,31
North Carolina,Stokes,37169,331,3
North Carolina,Surry,37171,1155,16
North Carolina,Swain,37173,131,3
North Carolina,Transylvania,37175,244,2
North Carolina,Tyrrell,37177,107,2
North Carolina,Union,37179,3912,48
North Carolina,Vance,37181,904,42
North Carolina,Wake,37183,14950,199
North Carolina,Warren,37185,287,6
North Carolina,Washington,37187,175,5
North Carolina,Watauga,37189,426,0
North Carolina,Wayne,37191,2812,51
North Carolina,Wilkes,37193,1021,22
North Carolina,Wilson,37195,1721,36
North Carolina,Yadkin,37197,632,7
North Carolina,Yancey,37199,91,0
North Dakota,Adams,38001,4,0
North Dakota,Barnes,38003,107,0
North Dakota,Benson,38005,227,4
North Dakota,Billings,38007,4,0
North Dakota,Bottineau,38009,28,0
North Dakota,Bowman,38011,15,0
North Dakota,Burke,38013,24,1
North Dakota,Burleigh,38015,1987,16
North Dakota,Cass,38017,3510,76
North Dakota,Cavalier,38019,33,0
North Dakota,Dickey,38021,26,0
North Dakota,Divide,38023,5,0
North Dakota,Dunn,38025,49,0
North Dakota,Eddy,38027,33,0
North Dakota,Emmons,38029,26,1
North Dakota,Foster,38031,32,0
North Dakota,Golden Valley,38033,35,0
North Dakota,Grand Forks,38035,1468,10
North Dakota,Grant,38037,9,0
North Dakota,Griggs,38039,38,1
North Dakota,Hettinger,38041,23,0
North Dakota,Kidder,38043,34,0
North Dakota,LaMoure,38045,20,0
North Dakota,Logan,38047,11,0
North Dakota,McHenry,38049,38,1
North Dakota,McIntosh,38051,44,3
North Dakota,McKenzie,38053,118,2
North Dakota,McLean,38055,164,1
North Dakota,Mercer,38057,38,0
North Dakota,Morton,38059,632,5
North Dakota,Mountrail,38061,172,1
North Dakota,Nelson,38063,29,0
North Dakota,Oliver,38065,10,0
North Dakota,Pembina,38067,34,0
North Dakota,Pierce,38069,25,0
North Dakota,Ramsey,38071,120,2
North Dakota,Ransom,38073,41,0
North Dakota,Renville,38075,11,0
North Dakota,Richland,38077,135,1
North Dakota,Rolette,38079,119,2
North Dakota,Sargent,38081,15,0
North Dakota,Sheridan,38083,9,0
North Dakota,Sioux,38085,119,2
North Dakota,Slope,38087,6,0
North Dakota,Stark,38089,677,6
North Dakota,Steele,38091,18,0
North Dakota,Stutsman,38093,207,3
North Dakota,Towner,38095,7,0
North Dakota,Traill,38097,68,0
North Dakota,Walsh,38099,141,1
North Dakota,Ward,38101,502,1
North Dakota,Wells,38103,28,0
North Dakota,Williams,38105,427,2
Ohio,Adams,39001,91,4
Ohio,Allen,39003,1135,53
Ohio,Ashland,39005,165,4
Ohio,Ashtabula,39007,609,46
Ohio,Athens,39009,387,2
Ohio,Auglaize,39011,416,8
Ohio,Belmont,39013,682,26
Ohio,Brown,39015,209,2
Ohio,Butler,39017,3972,73
Ohio,Carroll,39019,125,6
Ohio,Champaign,39021,246,2
Ohio,Clark,39023,1407,27
Ohio,Clermont,39025,1265,15
Ohio,Clinton,39027,243,10
Ohio,Columbiana,39029,1820,64
Ohio,Coshocton,39031,217,9
Ohio,Crawford,39033,193,5
Ohio,Cuyahoga,39035,15624,574
Ohio,Darke,39037,616,35
Ohio,Defiance,39039,209,5
Ohio,Delaware,39041,1645,20
Ohio,Erie,39043,772,36
Ohio,Fairfield,39045,1709,40
Ohio,Fayette,39047,189,5
Ohio,Franklin,39049,21619,562
Ohio,Fulton,39051,181,1
Ohio,Gallia,39053,140,3
Ohio,Geauga,39055,608,46
Ohio,Greene,39057,969,18
Ohio,Guernsey,39059,130,7
Ohio,Hamilton,39061,11102,286
Ohio,Hancock,39063,519,7
Ohio,Hardin,39065,219,13
Ohio,Harrison,39067,28,1
Ohio,Henry,39069,210,3
Ohio,Highland,39071,190,3
Ohio,Hocking,39073,139,9
Ohio,Holmes,39075,349,7
Ohio,Huron,39077,470,6
Ohio,Jackson,39079,165,1
Ohio,Jefferson,39081,267,4
Ohio,Knox,39083,245,14
Ohio,Lake,39085,1310,44
Ohio,Lawrence,39087,429,14
Ohio,Licking,39089,1576,57
Ohio,Logan,39091,233,2
Ohio,Lorain,39093,2103,81
Ohio,Lucas,39095,6389,341
Ohio,Madison,39097,689,11
Ohio,Mahoning,39099,2847,265
Ohio,Marion,39101,3001,46
Ohio,Medina,39103,1190,37
Ohio,Meigs,39105,127,3
Ohio,Mercer,39107,817,17
Ohio,Miami,39109,1054,43
Ohio,Monroe,39111,103,18
Ohio,Montgomery,39113,5728,128
Ohio,Morgan,39115,43,0
Ohio,Morrow,39117,226,2
Ohio,Muskingum,39119,296,2
Ohio,Noble,39121,22,0
Ohio,Ottawa,39123,448,29
Ohio,Paulding,39125,81,0
Ohio,Perry,39127,226,6
Ohio,Pickaway,39129,2493,43
Ohio,Pike,39131,104,0
Ohio,Portage,39133,850,65
Ohio,Preble,39135,345,4
Ohio,Putnam,39137,325,17
Ohio,Richland,39139,696,17
Ohio,Ross,39141,692,10
Ohio,Sandusky,39143,517,17
Ohio,Scioto,39145,350,3
Ohio,Seneca,39147,347,11
Ohio,Shelby,39149,359,4
Ohio,Stark,39151,2308,151
Ohio,Summit,39153,4418,236
Ohio,Trumbull,39155,1744,121
Ohio,Tuscarawas,39157,858,16
Ohio,Union,39159,362,1
Ohio,Van Wert,39161,88,2
Ohio,Vinton,39163,38,2
Ohio,Warren,39165,2286,42
Ohio,Washington,39167,227,23
Ohio,Wayne,39169,756,61
Ohio,Williams,39171,159,3
Ohio,Wood,39173,1320,61
Ohio,Wyandot,39175,186,10
Oklahoma,Adair,40001,442,8
Oklahoma,Alfalfa,40003,12,0
Oklahoma,Atoka,40005,108,1
Oklahoma,Beaver,40007,44,0
Oklahoma,Beckham,40009,123,1
Oklahoma,Blaine,40011,73,1
Oklahoma,Bryan,40013,595,3
Oklahoma,Caddo,40015,561,20
Oklahoma,Canadian,40017,1518,11
Oklahoma,Carter,40019,405,6
Oklahoma,Cherokee,40021,662,6
Oklahoma,Choctaw,40023,240,1
Oklahoma,Cimarron,40025,14,0
Oklahoma,Cleveland,40027,3882,64
Oklahoma,Coal,40029,54,0
Oklahoma,Comanche,40031,1225,11
Oklahoma,Cotton,40033,28,2
Oklahoma,Craig,40035,118,1
Oklahoma,Creek,40037,803,21
Oklahoma,Custer,40039,324,0
Oklahoma,Delaware,40041,543,21
Oklahoma,Dewey,40043,21,0
Oklahoma,Ellis,40045,6,0
Oklahoma,Garfield,40047,960,12
Oklahoma,Garvin,40049,264,4
Oklahoma,Grady,40051,530,7
Oklahoma,Grant,40053,24,0
Oklahoma,Greer,40055,88,8
Oklahoma,Harmon,40057,39,0
Oklahoma,Harper,40059,17,0
Oklahoma,Haskell,40061,163,4
Oklahoma,Hughes,40063,214,3
Oklahoma,Jackson,40065,591,9
Oklahoma,Jefferson,40067,36,0
Oklahoma,Johnston,40069,89,1
Oklahoma,Kay,40071,309,12
Oklahoma,Kingfisher,40073,257,1
Oklahoma,Kiowa,40075,43,1
Oklahoma,Latimer,40077,109,2
Oklahoma,Le Flore,40079,641,5
Oklahoma,Lincoln,40081,294,8
Oklahoma,Logan,40083,292,1
Oklahoma,Love,40085,102,0
Oklahoma,Major,40093,49,1
Oklahoma,Marshall,40095,130,1
Oklahoma,Mayes,40097,413,9
Oklahoma,McClain,40087,570,4
Oklahoma,McCurtain,40089,1021,29
Oklahoma,McIntosh,40091,235,4
Oklahoma,Murray,40099,89,1
Oklahoma,Muskogee,40101,1126,16
Oklahoma,Noble,40103,104,2
Oklahoma,Nowata,40105,97,1
Oklahoma,Okfuskee,40107,101,3
Oklahoma,Oklahoma,40109,13357,155
Oklahoma,Okmulgee,40111,614,4
Oklahoma,Osage,40113,636,12
Oklahoma,Ottawa,40115,520,4
Oklahoma,Pawnee,40117,217,3
Oklahoma,Payne,40119,1145,5
Oklahoma,Pittsburg,40121,576,15
Oklahoma,Pontotoc,40123,235,3
Oklahoma,Pottawatomie,40125,852,9
Oklahoma,Pushmataha,40127,126,1
Oklahoma,Roger Mills,40129,13,1
Oklahoma,Rogers,40131,1308,41
Oklahoma,Seminole,40133,319,5
Oklahoma,Sequoyah,40135,580,8
Oklahoma,Stephens,40137,251,4
Oklahoma,Texas,40139,1144,7
Oklahoma,Tillman,40141,68,1
Oklahoma,Tulsa,40143,13175,132
Oklahoma,Wagoner,40145,1137,23
Oklahoma,Washington,40147,790,39
Oklahoma,Washita,40149,43,0
Oklahoma,Woods,40151,24,0
Oklahoma,Woodward,40153,88,0
Oregon,Baker,41001,70,2
Oregon,Benton,41003,213,6
Oregon,Clackamas,41005,1939,57
Oregon,Clatsop,41007,95,0
Oregon,Columbia,41009,130,1
Oregon,Coos,41011,115,0
Oregon,Crook,41013,54,1
Oregon,Curry,41015,20,0
Oregon,Deschutes,41017,690,11
Oregon,Douglas,41019,177,3
Oregon,Gilliam,41021,4,0
Oregon,Grant,41023,8,0
Oregon,Harney,41025,12,0
Oregon,Hood River,41027,233,0
Oregon,Jackson,41029,805,2
Oregon,Jefferson,41031,457,7
Oregon,Josephine,41033,154,2
Oregon,Klamath,41035,235,2
Oregon,Lake,41037,30,0
Oregon,Lane,41039,702,6
Oregon,Lincoln,41041,465,13
Oregon,Linn,41043,385,12
Oregon,Malheur,41045,1170,19
Oregon,Marion,41047,3794,80
Oregon,Morrow,41049,437,3
Oregon,Multnomah,41051,5975,122
Oregon,Polk,41053,419,14
Oregon,Sherman,41055,17,0
Oregon,Tillamook,41057,38,0
Oregon,Umatilla,41059,2674,37
Oregon,Union,41061,419,2
Oregon,Wallowa,41063,22,1
Oregon,Wasco,41065,206,3
Oregon,Washington,41067,3760,43
Oregon,Yamhill,41071,630,14
Pennsylvania,Adams,42001,637,23
Pennsylvania,Allegheny,42003,10310,330
Pennsylvania,Armstrong,42005,313,9
Pennsylvania,Beaver,42007,1603,96
Pennsylvania,Bedford,42009,170,5
Pennsylvania,Berks,42011,6041,380
Pennsylvania,Blair,42013,456,11
Pennsylvania,Bradford,42015,98,3
Pennsylvania,Bucks,42017,7777,586
Pennsylvania,Butler,42019,780,18
Pennsylvania,Cambria,42021,460,4
Pennsylvania,Cameron,42023,8,0
Pennsylvania,Carbon,42025,422,28
Pennsylvania,Centre,42027,469,11
Pennsylvania,Chester,42029,5607,356
Pennsylvania,Clarion,42031,99,3
Pennsylvania,Clearfield,42033,227,1
Pennsylvania,Clinton,42035,135,5
Pennsylvania,Columbia,42037,659,35
Pennsylvania,Crawford,42039,214,2
Pennsylvania,Cumberland,42041,1523,72
Pennsylvania,Dauphin,42043,3302,163
Pennsylvania,Delaware,42045,10317,773
Pennsylvania,Elk,42047,64,2
Pennsylvania,Erie,42049,1348,33
Pennsylvania,Fayette,42051,689,6
Pennsylvania,Forest,42053,14,0
Pennsylvania,Franklin,42055,1508,46
Pennsylvania,Fulton,42057,34,2
Pennsylvania,Greene,42059,139,1
Pennsylvania,Huntingdon,42061,364,5
Pennsylvania,Indiana,42063,426,10
Pennsylvania,Jefferson,42065,97,1
Pennsylvania,Juniata,42067,148,6
Pennsylvania,Lackawanna,42069,2079,213
Pennsylvania,Lancaster,42071,6697,432
Pennsylvania,Lawrence,42073,455,18
Pennsylvania,Lebanon,42075,1721,57
Pennsylvania,Lehigh,42077,5196,343
Pennsylvania,Luzerne,42079,3771,188
Pennsylvania,Lycoming,42081,518,22
Pennsylvania,McKean,42083,37,1
Pennsylvania,Mercer,42085,545,13
Pennsylvania,Mifflin,42087,160,1
Pennsylvania,Monroe,42089,1712,127
Pennsylvania,Montgomery,42091,10996,861
Pennsylvania,Montour,42093,133,5
Pennsylvania,Northampton,42095,4114,300
Pennsylvania,Northumberland,42097,672,34
Pennsylvania,Perry,42099,175,5
Pennsylvania,Philadelphia,42101,33607,1767
Pennsylvania,Pike,42103,542,21
Pennsylvania,Potter,42105,25,0
Pennsylvania,Schuylkill,42107,985,51
Pennsylvania,Snyder,42109,164,2
Pennsylvania,Somerset,42111,164,3
Pennsylvania,Sullivan,42113,10,0
Pennsylvania,Susquehanna,42115,265,27
Pennsylvania,Tioga,42117,48,3
Pennsylvania,Union,42119,371,4
Pennsylvania,Venango,42121,70,1
Pennsylvania,Warren,42123,27,1
Pennsylvania,Washington,42125,1042,27
Pennsylvania,Wayne,42127,175,10
Pennsylvania,Westmoreland,42129,1809,49
Pennsylvania,Wyoming,42131,66,8
Pennsylvania,York,42133,3328,122
Rhode Island,Bristol,44001,349,16
Rhode Island,Kent,44003,1664,103
Rhode Island,Newport,44005,434,6
Rhode Island,Providence,44007,16668,836
Rhode Island,Washington,44009,694,66
South Carolina,Abbeville,45001,415,10
South Carolina,Aiken,45003,2354,63
South Carolina,Allendale,45005,291,6
South Carolina,Anderson,45007,3146,120
South Carolina,Bamberg,45009,538,28
South Carolina,Barnwell,45011,532,13
South Carolina,Beaufort,45013,4749,65
South Carolina,Berkeley,45015,4805,78
South Carolina,Calhoun,45017,416,15
South Carolina,Charleston,45019,14000,236
South Carolina,Cherokee,45021,790,32
South Carolina,Chester,45023,870,18
South Carolina,Chesterfield,45025,997,26
South Carolina,Clarendon,45027,972,62
South Carolina,Colleton,45029,889,39
South Carolina,Darlington,45031,1631,46
South Carolina,Dillon,45033,757,28
South Carolina,Dorchester,45035,3625,76
South Carolina,Edgefield,45037,494,13
South Carolina,Fairfield,45039,644,28
South Carolina,Florence,45041,4226,150
South Carolina,Georgetown,45043,1725,37
South Carolina,Greenville,45045,12089,256
South Carolina,Greenwood,45047,1830,47
South Carolina,Hampton,45049,542,22
South Carolina,Horry,45051,9358,182
South Carolina,Jasper,45053,687,18
South Carolina,Kershaw,45055,1600,29
South Carolina,Lancaster,45057,1639,39
South Carolina,Laurens,45059,1483,54
South Carolina,Lee,45061,648,31
South Carolina,Lexington,45063,5736,136
South Carolina,Marion,45067,687,17
South Carolina,Marlboro,45069,705,5
South Carolina,McCormick,45065,159,5
South Carolina,Newberry,45071,966,15
South Carolina,Oconee,45073,1062,19
South Carolina,Orangeburg,45075,2819,100
South Carolina,Pickens,45077,2180,35
South Carolina,Richland,45079,11011,196
South Carolina,Saluda,45081,558,13
South Carolina,Spartanburg,45083,4994,149
South Carolina,Sumter,45085,2830,64
South Carolina,Union,45087,455,5
South Carolina,Williamsburg,45089,1192,36
South Carolina,York,45091,4228,47
South Dakota,Aurora,46003,42,0
South Dakota,Beadle,46005,636,9
South Dakota,Bennett,46007,22,0
South Dakota,Bon Homme,46009,51,1
South Dakota,Brookings,46011,308,1
South Dakota,Brown,46013,662,3
South Dakota,Brule,46015,66,0
South Dakota,Buffalo,46017,110,3
South Dakota,Butte,46019,46,1
South Dakota,Campbell,46021,5,0
South Dakota,Charles Mix,46023,122,0
South Dakota,Clark,46025,19,0
South Dakota,Clay,46027,344,2
