county,state,d_2020_03_30,d_2020_04_30,d_2020_05_30,d_2020_06_30,d_2020_07_30,d_2020_08_30
Osage,Oklahoma,0,0.1690938682,0.1690938682,0.1690938682,0.2325040688,0.2536408024
Douglas,Illinois,0,0,0,0,0.1014507457,0.2536268642
Craven,North Carolina,0,0.0388040589,0.04850507363,0.05820608836,0.08730913254,0.2522263829
Fayette,Tennessee,0,0.02519399375,0.0503879875,0.0503879875,0.20155195,0.2519399375
Rockingham,Virginia,0,0.01258748301,0.07552489804,0.1258748301,0.2139872111,0.2517496601
Henderson,Tennessee,0,0,0,0,0,0.2512653003
Carroll,Arkansas,0,0,0.0358590024,0.179295012,0.2151540144,0.2510130168
Brazos,Texas,0.009124378972,0.07299503178,0.08668160023,0.1414278741,0.2052985269,0.2509204217
Bryan,Georgia,0,0.05573359342,0.1393339836,0.1393339836,0.1672007803,0.2508011704
Crow Wing,Minnesota,0,0.01566048078,0.03132096155,0.1879257693,0.2035862501,0.2505676924
Cheatham,Tennessee,0,0,0,0.02504445391,0.1001778156,0.2504445391
Madison,Ohio,0,0.0682004183,0.1591343094,0.1818677821,0.2046012549,0.2500682004
Columbia,Washington,0,0,0,0,0,0.2499375156
Poinsett,Arkansas,0,0.04157312713,0.08314625426,0.1247193814,0.1247193814,0.2494387628
Taylor,Texas,0,0.03667087159,0.03667087159,0.03667087159,0.1320151377,0.2493619268
Randall,Texas,0,0.02264578222,0.04529156445,0.05284015852,0.1585204756,0.2491036045
Kenton,Kentucky,0.01214417565,0.1214417565,0.2003788983,0.2246672496,0.2307393374,0.2489556009
Lauderdale,Alabama,0.01080088567,0.02160177135,0.02160177135,0.05400442836,0.1080088567,0.2484203705
Talladega,Alabama,0,0.02482467573,0.03723701359,0.08688636505,0.1613603922,0.2482467573
Oconee,South Carolina,0,0,0,0.01303848962,0.07823093773,0.2477313028
Okfuskee,Oklahoma,0,0,0,0,0,0.2476269088
Marion,Tennessee,0,0.03519020305,0.03519020305,0.1407608122,0.1407608122,0.2463314213
Boulder,Colorado,0.003114973678,0.1245989471,0.1993583154,0.2242781049,0.2336230259,0.2460829206
Coshocton,Ohio,0,0,0,0.02734182753,0.1367091376,0.2460764477
Wayne,West Virginia,0,0.1719563722,0.2210867643,0.2210867643,0.2210867643,0.2456519603
Clay,Kansas,0,0.122819946,0.122819946,0.2456398919,0.2456398919,0.2456398919
Lincoln,Kentucky,0,0.04088641753,0.04088641753,0.04088641753,0.04088641753,0.2453185052
Juniata,Pennsylvania,0,0.04071329696,0.1628531879,0.2442797818,0.2442797818,0.2442797818
DeSoto,Mississippi,0.005677560012,0.02271024005,0.03974292008,0.08516340018,0.1476165603,0.2441350805
Tipton,Tennessee,0,0,0.04882335709,0.06509780946,0.1464700713,0.2441167855
Macon,Illinois,0,0.1126633619,0.1783836563,0.2065494968,0.2159381103,0.2441039507
Richmond,North Carolina,0,0.0442585585,0.0442585585,0.1327756755,0.177034234,0.2434220717
Dixie,Florida,0,0,0.121676705,0.24335341,0.24335341,0.24335341
Crawford,Georgia,0,0,0,0,0,0.2430330525
James City,Virginia,0.04045689318,0.1618275727,0.2022844659,0.2022844659,0.215770097,0.2427413591
St. Johns,Florida,0.008492460818,0.01698492164,0.02547738245,0.02972361286,0.1019095298,0.2420351333
Yolo,California,0.00465166041,0.07442656656,0.1116398498,0.1116398498,0.1907180768,0.2418863413
Haralson,Georgia,0,0.03453515679,0.06907031358,0.1726757839,0.2072109407,0.2417460975
Chesterfield,Virginia,0,0.05891936002,0.10310888,0.1472984,0.2091637281,0.2415693761
Morris,Texas,0,0,0,0,0.0804893754,0.2414681262
Montgomery,Illinois,0,0,0,0,0.172360302,0.2413044228
Union,Iowa,0,0,0,0,0.08030193528,0.2409058058
Grant,Kentucky,0,0.1204093919,0.1605458559,0.1605458559,0.2006823199,0.2408187839
Botetourt,Virginia,0,0.09030160737,0.1204021432,0.1204021432,0.1505026789,0.2408042863
Chittenden,Vermont,0.03702515242,0.1974674796,0.2406634907,0.2406634907,0.2406634907,0.2406634907
Cumberland,Maine,0.01031126265,0.08936427629,0.1718543775,0.206225253,0.2337219534,0.2405961285
Montgomery,Ohio,0.001879579125,0.01879579125,0.03007326599,0.04698947812,0.1315705387,0.240586128
Mason,Texas,0,0,0,0,0,0.2403268445
Yates,New York,0,0.03998560518,0.2399136311,0.2399136311,0.2399136311,0.2399136311
Appanoose,Iowa,0,0.1598721023,0.2398081535,0.2398081535,0.2398081535,0.2398081535
Pike,Alabama,0,0,0,0.1496871538,0.2095620154,0.2394994462
Rush,Indiana,0,0.05986590038,0.1197318008,0.1795977011,0.2394636015,0.2394636015
Quay,New Mexico,0,0.119431506,0.119431506,0.119431506,0.119431506,0.2388630121
Clinton,Ohio,0,0,0.02386862708,0,0.1432117625,0.2386862708
Marion,Oregon,0.008940465441,0.05364279264,0.07450387867,0.1370871368,0.1996703948,0.2384124118
Coleman,Texas,0,0,0,0,0,0.2383506138
Terry,Texas,0,0,0,0,0.07927070947,0.2378121284
Stafford,Kansas,0,0,0,0,0,0.237304224
Koochiching,Minnesota,0,0,0,0.07908889592,0.2372666878,0.2372666878
Robertson,Texas,0,0,0,0,0.05920663114,0.2368265246
Humboldt,Nevada,0,0.1183151917,0.2366303833,0.2366303833,0.2366303833,0.2366303833
Concho,Texas,0,0,0,0,0,0.2362390739
Taylor,West Virginia,0,0,0,0,0,0.2359742788
Nassau,Florida,0,0,0.01241033533,0.01241033533,0.1241033533,0.2357963712
Pope,Illinois,0,0,0,0,0,0.235349494
Nash,North Carolina,0,0.03191387509,0.04255183345,0.06382775018,0.1063795836,0.234035084
Leon,Texas,0,0,0,0,0.05848637268,0.2339454907
Gilmer,Georgia,0,0,0,0.06684045184,0.1002606778,0.2339415814
Wilson,Tennessee,0,0.0301515871,0.06030317421,0.1281442452,0.1507579355,0.2336748001
Henry,Alabama,0,0.05839757066,0.1167951413,0.2335902826,0.2335902826,0.2335902826
Amelia,Virginia,0,0.07779679477,0.07779679477,0.07779679477,0.07779679477,0.2333903843
Williamson,Texas,0.001897327993,0.01707595194,0.04553587183,0.07399579173,0.1498889114,0.2333713431
Greene,Tennessee,0,0.0291252239,0.0291252239,0.0291252239,0.07281305975,0.2330017912
Clark,Wisconsin,0,0.1159722826,0.1159722826,0.1739584239,0.2029514946,0.2319445652
Muskogee,Oklahoma,0,0.07237565862,0.08685079034,0.159226449,0.2316021076,0.2316021076
Cleveland,Oklahoma,0.02168154864,0.1011805603,0.1337028833,0.1445436576,0.1698387977,0.2312698522
Lawrence,Ohio,0,0,0,0,0,0.230939263
Whatcom,Washington,0.03228603583,0.1291441433,0.16604247,0.1844916333,0.22138996,0.2306145416
Logan,Colorado,0,0.04610632118,0.1383189635,0.2305316059,0.2305316059,0.2305316059
Hawkins,Tennessee,0,0.03545973547,0.03545973547,0.03545973547,0.05318960321,0.2304882806
Lincoln,Oklahoma,0,0,0.05738222299,0.05738222299,0.05738222299,0.2295288919
Wasatch,Utah,0,0.03276217934,0.03276217934,0.09828653802,0.1310487174,0.2293352554
Kalkaska,Michigan,0.05726392945,0.1145278589,0.1145278589,0.1145278589,0.2290557178,0.2290557178
Gillespie,Texas,0,0,0,0,0.07631257631,0.2289377289
Hidalgo,New Mexico,0,0,0,0,0,0.2287805994
Bernalillo,New Mexico,0.004426789751,0.05164588043,0.1047673574,0.1254257096,0.1726448003,0.2287174705
Knox,Ohio,0,0.01633586539,0.01633586539,0.01633586539,0.03267173078,0.2287021155
Kosciusko,Indiana,0,0.02537877827,0.02537877827,0.0380681674,0.1522726696,0.2284090044
Guadalupe,New Mexico,0,0,0,0,0,0.2282062985
Richland,Wisconsin,0,0.1140315867,0.2280631735,0.2280631735,0.2280631735,0.2280631735
Rutherford,Tennessee,0,0.03581568597,0.07488734339,0.1107030294,0.1595426011,0.2279180016
Clay,West Virginia,0,0,0,0.1138303927,0.1138303927,0.2276607854
Oceana,Michigan,0,0.03785441193,0.07570882386,0.1135632358,0.2271264716,0.2271264716
Hughes,South Dakota,0,0,0,0,0.1135267072,0.2270534143
Scotland,North Carolina,0,0,0,0,0.0567182803,0.2268731212
Kimble,Texas,0,0,0,0,0,0.2268602541
Washington,New York,0,0,0.1779129197,0.1779129197,0.1779129197,0.2264346251
Taylor,Florida,0,0,0,0,0.1357588922,0.2262648203
Hill,Texas,0,0.02824938558,0.02824938558,0.02824938558,0.02824938558,0.2259950846
Adams,Pennsylvania,0,0.03920684552,0.07841369103,0.1176205365,0.1862325162,0.2254393617
Hoke,North Carolina,0,0,0.01878322283,0.05634966848,0.1502657826,0.2253986739
Davis,Iowa,0,0,0,0.1125492403,0.1125492403,0.2250984806
DeKalb,Alabama,0,0.02808988764,0.04213483146,0.0702247191,0.154494382,0.2247191011
New Madrid,Missouri,0,0,0.05614507888,0.05614507888,0.05614507888,0.2245803155
Glades,Florida,0,0.07483349547,0.07483349547,0.07483349547,0.2245004864,0.2245004864
Newton,Missouri,0,0.01718154015,0.01718154015,0.03436308031,0.06872616061,0.223360022
Brown,Wisconsin,0,0.0115479664,0.142424919,0.1616715296,0.1924661067,0.2232606838
Clark,Kentucky,0,0,0,0.1393844781,0.1951382694,0.223015165
Hughes,Oklahoma,0,0,0,0,0.07429420505,0.2228826152
Shelby,Alabama,0,0.056801776,0.08993614534,0.1088700707,0.1514714027,0.2224736227
El Paso,Colorado,0.01598481733,0.1017215648,0.1278785386,0.1743798254,0.1903646427,0.2223342774
Comanche,Texas,0,0.07410151908,0.07410151908,0.07410151908,0.2223045572,0.2223045572
Surry,North Carolina,0,0,0.02773963578,0.02773963578,0.09708872523,0.2219170862
Ottawa,Michigan,0,0.03168634741,0.1161832738,0.1795559687,0.1901180845,0.2218044319
Washington,Maryland,0,0.02670030906,0.08677600443,0.1802270861,0.2002523179,0.2202775497
Pope,Arkansas,0,0,0.01571240023,0.04713720068,0.1256992018,0.2199736032
Mayes,Oklahoma,0,0.09760858956,0.09760858956,0.1220107369,0.1464128843,0.2196193265
Moore,North Carolina,0,0.03137123676,0.1045707892,0.135942026,0.2091415784,0.2195986573
Wakulla,Florida,0,0.03137058067,0.03137058067,0.03137058067,0.06274116134,0.2195940647
Franklin,Kentucky,0,0,0,0.07952918721,0.09941148401,0.2187052648
Hamilton,New York,0,0,0,0,0,0.218579235
Howard,Texas,0,0.02727247934,0.02727247934,0.02727247934,0.08181743802,0.2181798347
Paulding,Georgia,0,0.05133470226,0.07058521561,0.09625256674,0.1155030801,0.2181724846
Callahan,Texas,0,0,0.07262164125,0.1452432825,0.2178649237,0.2178649237
Webster,Iowa,0,0,0.02720570232,0.05441140463,0.1360285116,0.2176456185
Jasper,Georgia,0,0,0.0725478816,0.0725478816,0.0725478816,0.2176436448
Carroll,Ohio,0,0.03626078758,0.1087823628,0.1087823628,0.1813039379,0.2175647255
Douglas,Washington,0,0.02417152111,0.07251456334,0.07251456334,0.1933721689,0.21754369
Brewster,Texas,0,0,0,0.1085069444,0.2170138889,0.2170138889
Erath,Texas,0,0.02410684152,0.02410684152,0.02410684152,0.1205342076,0.2169615737
Peoria,Illinois,0,0.0162634241,0.04336913094,0.1517919583,0.1843188065,0.2168456547
Montgomery,Texas,0,0.02164326489,0.04689374059,0.06492979466,0.1244487731,0.2164326489
Scott,Minnesota,0,0.006974862595,0.01394972519,0.02789945038,0.07672348855,0.2162207405
Rosebud,Montana,0,0,0,0.1081081081,0.1081081081,0.2162162162
Drew,Arkansas,0,0.054048211,0.054048211,0.054048211,0.108096422,0.216192844
Okanogan,Washington,0,0.02401652337,0.04803304674,0.04803304674,0.1200826168,0.2161487103
Howard,Iowa,0,0,0,0,0,0.2158894646
Hockley,Texas,0,0.04317416458,0.04317416458,0.04317416458,0.1726966583,0.2158708229
Washington,Wisconsin,0,0.02973203999,0.05203106998,0.11892816,0.1709592299,0.2155572899
Ozaukee,Wisconsin,0.03398124235,0.1019437271,0.1245978886,0.1812332926,0.1925603733,0.2152145349
Randolph,Illinois,0,0.03072574203,0.1229029681,0.2150801942,0.2150801942,0.2150801942
Tensas,Louisiana,0,0,0,0,0,0.2143163309
Warren,Kentucky,0,0.007909702832,0.04745821699,0.1107358397,0.1740134623,0.2135619765
Washington,Minnesota,0,0.03947622939,0.1223763111,0.1579049176,0.1697477864,0.2131716387
Putnam,Indiana,0.02662477702,0.1064991081,0.1863734391,0.2129982161,0.2129982161,0.2129982161
Halifax,North Carolina,0,0.01932852697,0.01932852697,0.07731410789,0.1159711618,0.2126137967
Van Buren,Michigan,0,0.02657030503,0.07971091508,0.1062812201,0.1461366776,0.2125624402
Stillwater,Montana,0,0,0,0,0,0.2125398512
Clinton,Iowa,0,0.02117836418,0.02117836418,0.02117836418,0.04235672837,0.2117836418
Ouray,Colorado,0,0.2117746717,0.2117746717,0.2117746717,0.2117746717,0.2117746717
Union,North Carolina,0,0.03970109487,0.08822465526,0.1102808191,0.1720380778,0.2117391726
Norfolk city,Virginia,0,0.01221538161,0.02443076322,0.03664614483,0.08957946513,0.2117332812
Swain,North Carolina,0,0,0,0,0.1403114915,0.2104672373
Greenlee,Arizona,0,0,0,0.1052188552,0.2104377104,0.2104377104
Richmond city,Virginia,0,0.06702802218,0.1072448355,0.1340560444,0.1698043229,0.2100211362
Monroe,Florida,0,0.03930560105,0.05240746806,0.05240746806,0.0786112021,0.2096298723
Lawrence,Tennessee,0,0,0,0.1164496821,0.1397396185,0.2096094278
Humboldt,Iowa,0,0,0,0.1045369015,0.1045369015,0.2090738031
Furnas,Nebraska,0,0,0,0.2089427497,0.2089427497,0.2089427497
Perry,Missouri,0,0,0,0,0.2089209234,0.2089209234
Medina,Ohio,0.005641526146,0.08462289218,0.1297551014,0.1805288367,0.1861703628,0.2087364674
Clarke,Georgia,0.04012776681,0.1043321937,0.1043321937,0.1203833004,0.1284088538,0.2086643874
Pierce,Washington,0.006978042426,0.05931336063,0.09187755862,0.1174637142,0.1558429475,0.2081782657
Caldwell,North Carolina,0,0,0.03668423434,0.04891231245,0.110052703,0.2078773279
Putnam,Missouri,0,0,0,0,0,0.2076843198
Santa Barbara,California,0,0.01802865655,0.02704298482,0.06535387999,0.0721146262,0.2073295503
Hamilton,Tennessee,0,0.03915580093,0.04195264386,0.08390528771,0.1314516174,0.2069663764
Carlisle,Kentucky,0,0,0.2065688907,0.2065688907,0.2065688907,0.2065688907
San Diego,California,0.002119392655,0.04238785309,0.09446435833,0.1105111884,0.1689458716,0.2064893986
Pueblo,Colorado,0.01214439688,0.06072198439,0.09715517503,0.1700215563,0.2064547469,0.2064547469
Salt Lake,Utah,0,0.02587426002,0.06602397384,0.09546709731,0.1543533442,0.2061018643
Luna,New Mexico,0,0.04121332015,0.04121332015,0.1236399604,0.1236399604,0.2060666007
Lawrence,Pennsylvania,0.01144400449,0.06866402692,0.09155203589,0.1029960404,0.1258840493,0.2059920807
Tulsa,Oklahoma,0.004667219473,0.0513394142,0.08400995051,0.1042345682,0.1524625028,0.2053576568
Jackson,Indiana,0,0.02275934271,0.04551868542,0.09103737084,0.1137967136,0.2048340844
Calhoun,Iowa,0,0,0,0.2044989775,0.2044989775,0.2044989775
Franklin,Missouri,0,0.07783539759,0.1556707952,0.1751296446,0.1751296446,0.2043179187
Scotland,Missouri,0,0,0,0.2041649653,0.2041649653,0.2041649653
Fayette,West Virginia,0,0,0.09064950369,0.09064950369,0.1133118796,0.2039613833
Austin,Texas,0,0,0,0,0.1014713343,0.2029426687
Milam,Texas,0,0.04054492378,0.04054492378,0.04054492378,0.1216347713,0.2027246189
Sangamon,Illinois,0.01011833392,0.04553250262,0.1568341757,0.1720116766,0.1720116766,0.2023666783
Mingo,West Virginia,0,0.04041873813,0.04041873813,0.08083747625,0.08083747625,0.2020936906
Scott,Kansas,0,0,0,0,0,0.2020610224
McIntosh,Oklahoma,0,0,0.05045663252,0.05045663252,0.05045663252,0.2018265301
Jefferson,Missouri,0,0.03582592185,0.07613008392,0.09404304485,0.1119560058,0.2015208104
Chattooga,Georgia,0,0.0805899182,0.0805899182,0.0805899182,0.0805899182,0.2014747955
Morgan,Alabama,0,0,0.008394754957,0.02518426487,0.1259213244,0.201474119
Sibley,Minnesota,0,0,0,0.1341201717,0.1341201717,0.2011802575
Henry,Iowa,0,0.05018568704,0.05018568704,0.1505570611,0.1505570611,0.2007427482
Ringgold,Iowa,0,0,0,0,0.2006420546,0.2006420546
Kendall,Illinois,0.01604801566,0.05616805482,0.1765281723,0.1845521801,0.192576188,0.2006001958
Metcalfe,Kentucky,0,0,0.09996001599,0.199920032,0.199920032,0.199920032
Clark,Ohio,0,0.01479311824,0.04437935472,0.05917247297,0.09615526857,0.1997070963
Lee,North Carolina,0,0,0.06652806653,0.1330561331,0.1496881497,0.1995841996
Mitchell,North Carolina,0,0,0,0,0.1329787234,0.1994680851
Lewis,Missouri,0,0.09973072704,0.09973072704,0.09973072704,0.09973072704,0.1994614541
Seminole,Oklahoma,0,0.03988672171,0.07977344342,0.1196601651,0.1994336086,0.1994336086
Forsyth,North Carolina,0,0.01345630603,0.02960387326,0.091502881,0.1291805379,0.1991533292
Henderson,Texas,0,0,0.02485707184,0.04971414367,0.09942828735,0.1988565747
Cumberland,North Carolina,0,0.02107760775,0.05118847597,0.1234545597,0.1505543411,0.1987317302
Seneca,Ohio,0,0.0180261379,0.0360522758,0.0360522758,0.0540784137,0.1982875169
Oklahoma,Oklahoma,0.005114755943,0.03963935856,0.07800002813,0.089508229,0.1227541426,0.1981967928
Johnson,Kansas,0.003415872192,0.06831744383,0.1058920379,0.1468825042,0.1673777374,0.1981205871
Cocke,Tennessee,0,0,0,0,0.02829975096,0.1980982567
Arenac,Michigan,0,0.06594131223,0.06594131223,0.1318826245,0.1978239367,0.1978239367
Chesapeake city,Virginia,0,0.02522916491,0.06307291229,0.08409721638,0.1135312421,0.1976284585
Benton,Arkansas,0,0,0.007722604062,0.06950343656,0.1351455711,0.1969264036
Pickett,Tennessee,0,0,0,0,0.1965408805,0.1965408805
Taylor,Kentucky,0,0,0.03921568627,0.03921568627,0.03921568627,0.1960784314
Washington,Georgia,0,0.04887346659,0.04887346659,0.04887346659,0.04887346659,0.1954938664
Kansas City,Missouri,0,0.03252574616,0.05285433751,0.06505149232,0.1301029846,0.195154477
Goodhue,Minnesota,0,0,0.06491117987,0.1730964797,0.1730964797,0.1947335396
Pickens,Georgia,0.03243383498,0.06486766995,0.09730150493,0.1621691749,0.1621691749,0.1946030099
Grayson,Texas,0,0,0.01555693839,0.03889234599,0.08556316117,0.1944617299
Mendocino,California,0,0,0,0,0.1029489145,0.1944590606
Davidson,North Carolina,0,0.04251080989,0.07894864694,0.09109459262,0.1032405383,0.1943351309
Stark,North Dakota,0,0.06477522995,0.06477522995,0.06477522995,0.09716284493,0.1943256899
Wayne,Pennsylvania,0,0.09701955914,0.1552312946,0.1746352065,0.1552312946,0.1940391183
Skagit,Washington,0.02421170717,0.1049173977,0.1210585358,0.1210585358,0.1694819502,0.1936936573
Boone,Kentucky,0,0.01549246679,0.1316859677,0.1781633681,0.1859096015,0.1936558349
Sequoyah,Oklahoma,0.0241785343,0.07253560289,0.07253560289,0.07253560289,0.09671413719,0.1934282744
Hopkins,Texas,0,0,0,0,0.02759381898,0.1931567329
Montezuma,Colorado,0,0.07719325331,0.11578988,0.11578988,0.1543865066,0.1929831333
Alcona,Michigan,0,0.09648784253,0.09648784253,0.09648784253,0.09648784253,0.1929756851
Butler,Ohio,0,0.01850412642,0.07665995231,0.1163116518,0.1533199046,0.1929716041
Garfield,Oklahoma,0,0.01607975559,0.01607975559,0.03215951118,0.06431902235,0.1929570671
Parker,Texas,0,0,0.00770404154,0.00770404154,0.09244849848,0.1926010385
Baldwin,Alabama,0,0.01441566117,0.04324698352,0.04805220391,0.1009096282,0.1922088157
St. Helena,Louisiana,0,0.09605225243,0.09605225243,0.09605225243,0.09605225243,0.1921045049
Lycoming,Pennsylvania,0,0.01741265378,0.1480075571,0.1654202109,0.1741265378,0.1915391915
Lake,Ohio,0.004346843322,0.03042790326,0.05216211987,0.07389633648,0.1434458296,0.1912611062
Ogemaw,Michigan,0,0,0.04778287462,0.09556574924,0.09556574924,0.1911314985
Latimer,Oklahoma,0,0.09528346832,0.09528346832,0.09528346832,0.09528346832,0.1905669366
Beaufort,North Carolina,0,0,0,0,0.04233431408,0.1905044134
Greene,North Carolina,0,0,0.09520182788,0.09520182788,0.1428027418,0.1904036558
Doña Ana,New Mexico,0,0.004643862207,0.01393158662,0.04179475987,0.08823338194,0.1903983505
Clay,Indiana,0,0.03806913355,0.03806913355,0.1522765342,0.1903456677,0.1903456677
Wake,North Carolina,0,0.01624372467,0.03726501541,0.04490912114,0.1203946652,0.1901471299
Pecos,Texas,0,0,0,0,0.06330315883,0.1899094765
Brunswick,North Carolina,0,0.02364811603,0.03153082138,0.05517893741,0.1261232855,0.1891849283
Floyd,Iowa,0,0,0.06305965443,0.1261193089,0.1261193089,0.1891789633
Richland,Illinois,0,0,0,0,0,0.1889049808
Pettis,Missouri,0,0,0.02360104789,0.02360104789,0.07080314366,0.1888083831
Kootenai,Idaho,0,0,0,0.006510204746,0.05859184271,0.1887959376
Monroe,Kentucky,0,0,0,0.09403799135,0.1880759827,0.1880759827
DeKalb,Indiana,0,0.04683402023,0.04683402023,0.1170850506,0.1170850506,0.1873360809
Lewis,New York,0,0,0,0,0,0.187132752
Bell,Texas,0.002921960285,0.008765880854,0.01168784114,0.0379854837,0.08473684826,0.1870054582
Barton,Kansas,0,0,0.03732596768,0.07465193535,0.111977903,0.1866298384
Dorchester,Maryland,0,0.06199435851,0.09299153777,0.1549858963,0.1549858963,0.1859830755
Yadkin,North Carolina,0,0.02654984734,0.05309969468,0.1061993894,0.159299084,0.1858489314
Chattahoochee,Georgia,0,0,0,0,0.09287638154,0.1857527631
Wise,Texas,0,0.03094107273,0.04641160909,0.07735268182,0.07735268182,0.1856464364
Waukesha,Wisconsin,0,0.04763349286,0.07521077821,0.09526698573,0.127858323,0.1855199196
Warren,Ohio,0,0.04855140269,0.09268904151,0.09268904151,0.150067972,0.185378083
Bradford,Florida,0,0.07413173209,0.07413173209,0.07413173209,0.1111975981,0.1853293302
Gage,Nebraska,0,0.09261403103,0.1852280621,0.1852280621,0.1852280621,0.1852280621
Coweta,Georgia,0.01423325458,0.02846650915,0.0569330183,0.1067494093,0.1280992912,0.1850323095
Dade,Georgia,0,0.06162568559,0.06162568559,0.06162568559,0.06162568559,0.1848770568
Chelan,Washington,0.02640020064,0.07920060192,0.09240070225,0.09240070225,0.1452011035,0.1848014045
Yukon-Koyukuk Census Area,Alaska,0,0,0,0,0.1846722068,0.1846722068
Marlboro,South Carolina,0,0,0,0.1474328259,0.1474328259,0.1842910324
Clay,Iowa,0,0,0,0,0.06130080304,0.1839024091
Island,Washington,0.01224949777,0.1102454799,0.1347444755,0.1469939732,0.1837424666,0.1837424666
Hancock,Iowa,0,0,0,0,0.1836884644,0.1836884644
Barren,Kentucky,0,0,0.02289377289,0.04578754579,0.04578754579,0.1831501832
Pawnee,Oklahoma,0.06087168249,0.121743365,0.121743365,0.121743365,0.1826150475,0.1826150475
Douglas,Colorado,0,0.06694784763,0.1369387792,0.1582403671,0.176498871,0.182585039
Otero,New Mexico,0,0,0.0304205643,0.0912616929,0.1521028215,0.1825233858
Scott,Virginia,0,0.04543595802,0.09087191603,0.09087191603,0.1363078741,0.1817438321
York,South Carolina,0,0.01159908908,0.0270645412,0.04639635634,0.1043918018,0.1817190623
Mahnomen,Minnesota,0,0,0.1816200509,0.1816200509,0.1816200509,0.1816200509
McCook,South Dakota,0,0.1814552713,0.1814552713,0.1814552713,0.1814552713,0.1814552713
Sacramento,California,0.00463569098,0.02847638745,0.0377477694,0.04503242666,0.0841046792,0.1814541898
Essex,Virginia,0,0,0,0,0.09061254078,0.1812250816
Union,South Carolina,0,0,0,0,0.07234843004,0.1808710751
Cherokee,North Carolina,0,0.03614283649,0.03614283649,0.03614283649,0.1084285095,0.1807141824
St. Joseph,Michigan,0,0.01642117017,0.03284234035,0.06568468069,0.1149481912,0.1806328719
Monroe,Michigan,0,0.08016085612,0.1269213555,0.1402814982,0.1402814982,0.1803619263
Wayne,Tennessee,0,0,0,0,0.06006366749,0.1801910025
Baker,Florida,0,0.1079719273,0.1079719273,0.1439625697,0.1439625697,0.1799532122
Christian,Kentucky,0,0.04151502152,0.04151502152,0.05535336202,0.08303004304,0.1798984266
Bureau,Illinois,0,0,0.02995716126,0.05991432252,0.05991432252,0.1797429676
Bond,Illinois,0,0.0598372427,0.0598372427,0.0598372427,0.1196744854,0.1795117281
Fillmore,Nebraska,0,0,0,0.1794043775,0.1794043775,0.1794043775
Hopewell city,Virginia,0,0,0,0.08925383792,0.2231345948,0.1785076758
Whitley,Indiana,0,0.02971856519,0.08915569556,0.1188742608,0.1783113911,0.1783113911
Williamson,Illinois,0,0,0.0148590618,0.0594362472,0.07429530899,0.1783087416
Guernsey,Ohio,0,0,0.0254621378,0.0763864134,0.1527728268,0.1782349646
Pulaski,Illinois,0,0,0,0,0,0.1782213509
Crowley,Colorado,0.1776198934,0.1776198934,0.1776198934,0.1776198934,0.1776198934,0.1776198934
Audubon,Iowa,0,0,0.1773993259,0.1773993259,0.1773993259,0.1773993259
Camden,Missouri,0.02217491574,0.02217491574,0.02217491574,0.02217491574,0.08869966294,0.1773993259
Johnson,Iowa,0,0.04081604887,0.06122407331,0.05442139849,0.09523744736,0.1768695451
Gray,Texas,0,0,0.08816398501,0.17632797,0.08816398501,0.17632797
Seward,Kansas,0,0,0.0881367883,0.0881367883,0.1762735766,0.1762735766
Rio Grande,Colorado,0,0,0,0.1761959299,0.1761959299,0.1761959299
Richland,Montana,0,0,0,0,0,0.176056338
Fredericksburg city,Virginia,0,0,0,0,0.07025185289,0.1756296322
Noble,Oklahoma,0,0,0,0,0.1752694768,0.1752694768
Kerr,Texas,0,0,0,0.01946850969,0.09734254843,0.1752165872
Jones,Georgia,0,0,0,0,0.07005744711,0.1751436178
Crawford,Iowa,0,0.05837030119,0.1167406024,0.1167406024,0.1751109036,0.1751109036
Iron,Wisconsin,0.1749781277,0.1749781277,0.1749781277,0.1749781277,0.1749781277,0.1749781277
Auglaize,Ohio,0,0.06552507426,0.06552507426,0.06552507426,0.1092084571,0.1747335314
Fayette,Ohio,0,0,0,0,0,0.1745505324
Cherokee,Iowa,0,0,0,0,0.08719916289,0.1743983258
Lander,Nevada,0,0,0,0,0.1740341107,0.1740341107
Delaware,Iowa,0,0,0,0.05794414185,0.05794414185,0.1738324255
Payette,Idaho,0,0.04340089406,0.08680178812,0.08680178812,0.08680178812,0.1736035762
Blount,Alabama,0,0,0.01734755833,0.01734755833,0.05204267499,0.1734755833
Falls,Texas,0,0,0,0,0.1156136193,0.1734204289
Dickson,Tennessee,0,0,0,0,0.01923520812,0.1731168731
Ramsey,North Dakota,0,0,0.08652764558,0.08652764558,0.1730552912,0.1730552912
Warren,Tennessee,0,0,0,0,0.07415830326,0.1730360409
Tuscarawas,Ohio,0,0,0.03242331885,0.1080777295,0.1405010484,0.1729243672
Jackson,Alabama,0.01919606865,0.03839213729,0.03839213729,0.05758820594,0.09598034323,0.1727646178
Lenawee,Michigan,0,0.02030992952,0.07108475334,0.1015496476,0.1624794362,0.172634401
Fayette,Kentucky,0.003137412388,0.02823671149,0.04078636104,0.08784754686,0.1411835574,0.1725576813
Houston,Alabama,0,0.03833180006,0.03833180006,0.05749770009,0.1341613002,0.1724931003
Limestone,Alabama,0,0,0,0,0.1289601513,0.1719468684
Polk,Oregon,0,0.01228093875,0.1473712651,0.1473712651,0.1473712651,0.1719331426
San Mateo,California,0.0078335629,0.06527969084,0.1096698806,0.1410041322,0.1540600704,0.17103279
