fips_code,county,state,date,cases,deaths
22059,LaSalle,Louisiana,2020-08-30,382,5
22055,Lafayette,Louisiana,2020-08-30,8251,110
22057,Lafourche,Louisiana,2020-08-30,3263,108
22061,Lincoln,Louisiana,2020-08-30,905,40
22063,Livingston,Louisiana,2020-08-30,3368,65
22065,Madison,Louisiana,2020-08-30,790,7
22067,Morehouse,Louisiana,2020-08-30,595,17
22069,Natchitoches,Louisiana,2020-08-30,920,22
22071,Orleans,Louisiana,2020-08-30,11494,577
22073,Ouachita,Louisiana,2020-08-30,5468,128
22075,Plaquemines,Louisiana,2020-08-30,521,19
22077,Pointe Coupee,Louisiana,2020-08-30,941,37
22079,Rapides,Louisiana,2020-08-30,3827,135
22081,Red River,Louisiana,2020-08-30,318,20
22083,Richland,Louisiana,2020-08-30,686,9
22085,Sabine,Louisiana,2020-08-30,742,13
22087,St. Bernard,Louisiana,2020-08-30,1233,27
22089,St. Charles,Louisiana,2020-08-30,1643,55
22091,St. Helena,Louisiana,2020-08-30,367,2
22093,St. James,Louisiana,2020-08-30,759,36
22095,St. John the Baptist,Louisiana,2020-08-30,1513,95
22097,St. Landry,Louisiana,2020-08-30,3096,112
22099,St. Martin,Louisiana,2020-08-30,1964,56
22101,St. Mary,Louisiana,2020-08-30,1757,69
22103,St. Tammany,Louisiana,2020-08-30,6037,236
22105,Tangipahoa,Louisiana,2020-08-30,4030,97
22107,Tensas,Louisiana,2020-08-30,147,1
22109,Terrebonne,Louisiana,2020-08-30,3333,98
22111,Union,Louisiana,2020-08-30,823,39
NA,Unknown,Louisiana,2020-08-30,351,163
22113,Vermilion,Louisiana,2020-08-30,1861,44
22115,Vernon,Louisiana,2020-08-30,956,39
22117,Washington,Louisiana,2020-08-30,1460,60
22119,Webster,Louisiana,2020-08-30,1030,19
22121,West Baton Rouge,Louisiana,2020-08-30,832,39
22123,West Carroll,Louisiana,2020-08-30,312,9
22125,West Feliciana,Louisiana,2020-08-30,549,20
22127,Winn,Louisiana,2020-08-30,546,16
23001,Androscoggin,Maine,2020-08-30,612,10
23003,Aroostook,Maine,2020-08-30,38,1
23005,Cumberland,Maine,2020-08-30,2187,70
23007,Franklin,Maine,2020-08-30,53,1
23009,Hancock,Maine,2020-08-30,45,1
23011,Kennebec,Maine,2020-08-30,188,11
23013,Knox,Maine,2020-08-30,29,1
23015,Lincoln,Maine,2020-08-30,36,1
23017,Oxford,Maine,2020-08-30,61,0
23019,Penobscot,Maine,2020-08-30,229,6
23021,Piscataquis,Maine,2020-08-30,8,0
23023,Sagadahoc,Maine,2020-08-30,60,0
23025,Somerset,Maine,2020-08-30,51,1
NA,Unknown,Maine,2020-08-30,1,0
23027,Waldo,Maine,2020-08-30,69,14
23029,Washington,Maine,2020-08-30,15,0
23031,York,Maine,2020-08-30,830,15
24001,Allegany,Maryland,2020-08-30,391,20
24003,Anne Arundel,Maryland,2020-08-30,8310,236
24005,Baltimore,Maryland,2020-08-30,15405,601
24510,Baltimore city,Maryland,2020-08-30,14444,463
24009,Calvert,Maryland,2020-08-30,787,28
24011,Caroline,Maryland,2020-08-30,504,3
24013,Carroll,Maryland,2020-08-30,1689,123
24015,Cecil,Maryland,2020-08-30,783,31
24017,Charles,Maryland,2020-08-30,2384,94
24019,Dorchester,Maryland,2020-08-30,458,6
24021,Frederick,Maryland,2020-08-30,3484,125
24023,Garrett,Maryland,2020-08-30,63,0
24025,Harford,Maryland,2020-08-30,2462,69
24027,Howard,Maryland,2020-08-30,4373,117
24029,Kent,Maryland,2020-08-30,265,24
24031,Montgomery,Maryland,2020-08-30,19985,820
24033,Prince George's,Maryland,2020-08-30,26527,791
24035,Queen Anne's,Maryland,2020-08-30,544,26
24039,Somerset,Maryland,2020-08-30,192,4
24037,St. Mary's,Maryland,2020-08-30,1108,55
24041,Talbot,Maryland,2020-08-30,472,4
NA,Unknown,Maryland,2020-08-30,0,8
24043,Washington,Maryland,2020-08-30,1308,33
24045,Wicomico,Maryland,2020-08-30,1547,47
24047,Worcester,Maryland,2020-08-30,801,24
25001,Barnstable,Massachusetts,2020-08-30,1852,165
25003,Berkshire,Massachusetts,2020-08-30,702,46
25005,Bristol,Massachusetts,2020-08-30,9757,659
25007,Dukes,Massachusetts,2020-08-30,74,0
25009,Essex,Massachusetts,2020-08-30,18835,1236
25011,Franklin,Massachusetts,2020-08-30,428,65
25013,Hampden,Massachusetts,2020-08-30,7908,746
25015,Hampshire,Massachusetts,2020-08-30,1279,138
25017,Middlesex,Massachusetts,2020-08-30,27595,2068
25019,Nantucket,Massachusetts,2020-08-30,44,1
25021,Norfolk,Massachusetts,2020-08-30,11006,1017
25023,Plymouth,Massachusetts,2020-08-30,9612,741
25025,Suffolk,Massachusetts,2020-08-30,23403,1107
NA,Unknown,Massachusetts,2020-08-30,1580,5
25027,Worcester,Massachusetts,2020-08-30,14154,1055
26001,Alcona,Michigan,2020-08-30,33,2
26003,Alger,Michigan,2020-08-30,17,0
26005,Allegan,Michigan,2020-08-30,637,6
26007,Alpena,Michigan,2020-08-30,132,14
26009,Antrim,Michigan,2020-08-30,58,0
26011,Arenac,Michigan,2020-08-30,55,3
26013,Baraga,Michigan,2020-08-30,8,0
26015,Barry,Michigan,2020-08-30,215,2
26017,Bay,Michigan,2020-08-30,814,41
26019,Benzie,Michigan,2020-08-30,46,2
26021,Berrien,Michigan,2020-08-30,1673,70
26023,Branch,Michigan,2020-08-30,1287,26
26025,Calhoun,Michigan,2020-08-30,983,44
26027,Cass,Michigan,2020-08-30,411,17
26029,Charlevoix,Michigan,2020-08-30,74,2
26031,Cheboygan,Michigan,2020-08-30,79,2
26033,Chippewa,Michigan,2020-08-30,58,0
26035,Clare,Michigan,2020-08-30,100,4
26037,Clinton,Michigan,2020-08-30,488,13
26039,Crawford,Michigan,2020-08-30,113,5
26041,Delta,Michigan,2020-08-30,151,3
26043,Dickinson,Michigan,2020-08-30,65,2
26045,Eaton,Michigan,2020-08-30,510,8
26047,Emmet,Michigan,2020-08-30,122,2
26049,Genesee,Michigan,2020-08-30,3960,305
26051,Gladwin,Michigan,2020-08-30,75,2
26053,Gogebic,Michigan,2020-08-30,144,1
26055,Grand Traverse,Michigan,2020-08-30,348,6
26057,Gratiot,Michigan,2020-08-30,191,15
26059,Hillsdale,Michigan,2020-08-30,302,26
26061,Houghton,Michigan,2020-08-30,72,1
26063,Huron,Michigan,2020-08-30,200,4
26065,Ingham,Michigan,2020-08-30,1772,39
26067,Ionia,Michigan,2020-08-30,301,7
26069,Iosco,Michigan,2020-08-30,143,12
26071,Iron,Michigan,2020-08-30,33,1
26073,Isabella,Michigan,2020-08-30,472,9
26075,Jackson,Michigan,2020-08-30,2547,62
26077,Kalamazoo,Michigan,2020-08-30,1935,88
26079,Kalkaska,Michigan,2020-08-30,66,4
26081,Kent,Michigan,2020-08-30,8449,167
26083,Keweenaw,Michigan,2020-08-30,2,0
26085,Lake,Michigan,2020-08-30,29,0
26087,Lapeer,Michigan,2020-08-30,840,42
26089,Leelanau,Michigan,2020-08-30,90,1
26091,Lenawee,Michigan,2020-08-30,1291,17
26093,Livingston,Michigan,2020-08-30,1121,30
26095,Luce,Michigan,2020-08-30,121,0
26097,Mackinac,Michigan,2020-08-30,36,0
26099,Macomb,Michigan,2020-08-30,12998,973
26101,Manistee,Michigan,2020-08-30,66,1
26103,Marquette,Michigan,2020-08-30,243,11
26105,Mason,Michigan,2020-08-30,120,0
26107,Mecosta,Michigan,2020-08-30,86,2
26109,Menominee,Michigan,2020-08-30,246,0
26111,Midland,Michigan,2020-08-30,413,11
26113,Missaukee,Michigan,2020-08-30,44,1
26115,Monroe,Michigan,2020-08-30,1310,27
26117,Montcalm,Michigan,2020-08-30,227,4
26119,Montmorency,Michigan,2020-08-30,12,0
26121,Muskegon,Michigan,2020-08-30,1947,67
26123,Newaygo,Michigan,2020-08-30,298,0
26125,Oakland,Michigan,2020-08-30,17996,1163
26127,Oceana,Michigan,2020-08-30,500,6
26129,Ogemaw,Michigan,2020-08-30,57,4
26131,Ontonagon,Michigan,2020-08-30,34,0
26133,Osceola,Michigan,2020-08-30,77,0
26135,Oscoda,Michigan,2020-08-30,29,1
26137,Otsego,Michigan,2020-08-30,154,11
26139,Ottawa,Michigan,2020-08-30,2133,63
26141,Presque Isle,Michigan,2020-08-30,21,1
26143,Roscommon,Michigan,2020-08-30,76,3
26145,Saginaw,Michigan,2020-08-30,2510,133
26151,Sanilac,Michigan,2020-08-30,125,7
26153,Schoolcraft,Michigan,2020-08-30,15,0
26155,Shiawassee,Michigan,2020-08-30,419,29
26147,St. Clair,Michigan,2020-08-30,922,53
26149,St. Joseph,Michigan,2020-08-30,680,11
26157,Tuscola,Michigan,2020-08-30,451,29
NA,Unknown,Michigan,2020-08-30,433,5
26159,Van Buren,Michigan,2020-08-30,624,16
26161,Washtenaw,Michigan,2020-08-30,3381,124
26163,Wayne,Michigan,2020-08-30,31178,2883
26165,Wexford,Michigan,2020-08-30,104,4
27001,Aitkin,Minnesota,2020-08-30,48,1
27003,Anoka,Minnesota,2020-08-30,4681,121
27005,Becker,Minnesota,2020-08-30,197,2
27007,Beltrami,Minnesota,2020-08-30,319,1
27009,Benton,Minnesota,2020-08-30,398,3
27011,Big Stone,Minnesota,2020-08-30,34,0
27013,Blue Earth,Minnesota,2020-08-30,1223,5
27015,Brown,Minnesota,2020-08-30,130,2
27017,Carlton,Minnesota,2020-08-30,188,1
27019,Carver,Minnesota,2020-08-30,1113,4
27021,Cass,Minnesota,2020-08-30,103,3
27023,Chippewa,Minnesota,2020-08-30,135,1
27025,Chisago,Minnesota,2020-08-30,311,1
27027,Clay,Minnesota,2020-08-30,872,40
27029,Clearwater,Minnesota,2020-08-30,19,0
27031,Cook,Minnesota,2020-08-30,6,0
27033,Cottonwood,Minnesota,2020-08-30,200,0
27035,Crow Wing,Minnesota,2020-08-30,303,16
27037,Dakota,Minnesota,2020-08-30,5867,110
27039,Dodge,Minnesota,2020-08-30,157,0
27041,Douglas,Minnesota,2020-08-30,166,1
27043,Faribault,Minnesota,2020-08-30,115,0
27045,Fillmore,Minnesota,2020-08-30,86,0
27047,Freeborn,Minnesota,2020-08-30,400,1
27049,Goodhue,Minnesota,2020-08-30,263,9
27051,Grant,Minnesota,2020-08-30,55,4
27053,Hennepin,Minnesota,2020-08-30,22984,879
27055,Houston,Minnesota,2020-08-30,76,0
27057,Hubbard,Minnesota,2020-08-30,44,0
27059,Isanti,Minnesota,2020-08-30,174,0
27061,Itasca,Minnesota,2020-08-30,196,12
27063,Jackson,Minnesota,2020-08-30,95,1
27065,Kanabec,Minnesota,2020-08-30,65,5
27067,Kandiyohi,Minnesota,2020-08-30,814,1
27069,Kittson,Minnesota,2020-08-30,7,0
27071,Koochiching,Minnesota,2020-08-30,87,3
27073,Lac qui Parle,Minnesota,2020-08-30,15,0
27075,Lake,Minnesota,2020-08-30,33,0
27077,Lake of the Woods,Minnesota,2020-08-30,7,0
27079,Le Sueur,Minnesota,2020-08-30,375,2
27081,Lincoln,Minnesota,2020-08-30,68,0
27083,Lyon,Minnesota,2020-08-30,516,3
27087,Mahnomen,Minnesota,2020-08-30,35,1
27089,Marshall,Minnesota,2020-08-30,35,0
27091,Martin,Minnesota,2020-08-30,231,6
27085,McLeod,Minnesota,2020-08-30,360,1
27093,Meeker,Minnesota,2020-08-30,108,2
27095,Mille Lacs,Minnesota,2020-08-30,99,3
27097,Morrison,Minnesota,2020-08-30,114,1
27099,Mower,Minnesota,2020-08-30,1176,3
27101,Murray,Minnesota,2020-08-30,141,1
27103,Nicollet,Minnesota,2020-08-30,438,15
27105,Nobles,Minnesota,2020-08-30,1863,13
27107,Norman,Minnesota,2020-08-30,46,0
27109,Olmsted,Minnesota,2020-08-30,2016,24
27111,Otter Tail,Minnesota,2020-08-30,293,4
27113,Pennington,Minnesota,2020-08-30,87,1
27115,Pine,Minnesota,2020-08-30,152,0
27117,Pipestone,Minnesota,2020-08-30,187,9
27119,Polk,Minnesota,2020-08-30,199,4
27121,Pope,Minnesota,2020-08-30,64,0
27123,Ramsey,Minnesota,2020-08-30,9132,298
27125,Red Lake,Minnesota,2020-08-30,29,0
27127,Redwood,Minnesota,2020-08-30,61,0
27129,Renville,Minnesota,2020-08-30,84,6
27131,Rice,Minnesota,2020-08-30,1185,8
27133,Rock,Minnesota,2020-08-30,103,0
27135,Roseau,Minnesota,2020-08-30,73,0
27139,Scott,Minnesota,2020-08-30,1992,31
27141,Sherburne,Minnesota,2020-08-30,910,13
27143,Sibley,Minnesota,2020-08-30,139,3
27137,St. Louis,Minnesota,2020-08-30,867,23
27145,Stearns,Minnesota,2020-08-30,3244,22
27147,Steele,Minnesota,2020-08-30,428,2
27149,Stevens,Minnesota,2020-08-30,45,0
27151,Swift,Minnesota,2020-08-30,63,1
27153,Todd,Minnesota,2020-08-30,449,2
27155,Traverse,Minnesota,2020-08-30,21,0
NA,Unknown,Minnesota,2020-08-30,203,49
27157,Wabasha,Minnesota,2020-08-30,122,0
27159,Wadena,Minnesota,2020-08-30,49,0
27161,Waseca,Minnesota,2020-08-30,258,2
27163,Washington,Minnesota,2020-08-30,2962,54
27165,Watonwan,Minnesota,2020-08-30,438,4
27167,Wilkin,Minnesota,2020-08-30,51,3
27169,Winona,Minnesota,2020-08-30,427,17
27171,Wright,Minnesota,2020-08-30,1229,6
27173,Yellow Medicine,Minnesota,2020-08-30,85,1
28001,Adams,Mississippi,2020-08-30,790,31
28003,Alcorn,Mississippi,2020-08-30,624,6
28005,Amite,Mississippi,2020-08-30,273,7
28007,Attala,Mississippi,2020-08-30,583,25
28009,Benton,Mississippi,2020-08-30,194,1
28011,Bolivar,Mississippi,2020-08-30,1488,49
28013,Calhoun,Mississippi,2020-08-30,470,10
28015,Carroll,Mississippi,2020-08-30,291,12
28017,Chickasaw,Mississippi,2020-08-30,584,20
28019,Choctaw,Mississippi,2020-08-30,155,4
28021,Claiborne,Mississippi,2020-08-30,439,16
28023,Clarke,Mississippi,2020-08-30,462,30
28025,Clay,Mississippi,2020-08-30,472,15
28027,Coahoma,Mississippi,2020-08-30,975,18
28029,Copiah,Mississippi,2020-08-30,1092,31
28031,Covington,Mississippi,2020-08-30,719,17
28033,DeSoto,Mississippi,2020-08-30,4585,43
28035,Forrest,Mississippi,2020-08-30,2125,61
28037,Franklin,Mississippi,2020-08-30,175,3
28039,George,Mississippi,2020-08-30,684,13
28041,Greene,Mississippi,2020-08-30,294,14
28043,Grenada,Mississippi,2020-08-30,941,32
28045,Hancock,Mississippi,2020-08-30,490,20
28047,Harrison,Mississippi,2020-08-30,3285,54
28049,Hinds,Mississippi,2020-08-30,6523,139
28051,Holmes,Mississippi,2020-08-30,1039,54
28053,Humphreys,Mississippi,2020-08-30,335,14
28055,Issaquena,Mississippi,2020-08-30,97,3
28057,Itawamba,Mississippi,2020-08-30,555,16
28059,Jackson,Mississippi,2020-08-30,2990,60
28061,Jasper,Mississippi,2020-08-30,480,13
28063,Jefferson,Mississippi,2020-08-30,219,9
28065,Jefferson Davis,Mississippi,2020-08-30,303,8
28067,Jones,Mississippi,2020-08-30,2153,72
28069,Kemper,Mississippi,2020-08-30,270,15
28071,Lafayette,Mississippi,2020-08-30,1419,34
28073,Lamar,Mississippi,2020-08-30,1438,29
28075,Lauderdale,Mississippi,2020-08-30,1755,106
28077,Lawrence,Mississippi,2020-08-30,402,10
28079,Leake,Mississippi,2020-08-30,878,31
28081,Lee,Mississippi,2020-08-30,2162,54
28083,Leflore,Mississippi,2020-08-30,1234,75
28085,Lincoln,Mississippi,2020-08-30,970,51
28087,Lowndes,Mississippi,2020-08-30,1279,53
28089,Madison,Mississippi,2020-08-30,2967,83
28091,Marion,Mississippi,2020-08-30,781,26
28093,Marshall,Mississippi,2020-08-30,940,12
28095,Monroe,Mississippi,2020-08-30,1035,57
28097,Montgomery,Mississippi,2020-08-30,408,16
28099,Neshoba,Mississippi,2020-08-30,1429,99
28101,Newton,Mississippi,2020-08-30,664,14
28103,Noxubee,Mississippi,2020-08-30,518,14
28105,Oktibbeha,Mississippi,2020-08-30,1426,46
28107,Panola,Mississippi,2020-08-30,1293,23
28109,Pearl River,Mississippi,2020-08-30,748,48
28111,Perry,Mississippi,2020-08-30,293,9
28113,Pike,Mississippi,2020-08-30,1129,45
28115,Pontotoc,Mississippi,2020-08-30,1058,11
28117,Prentiss,Mississippi,2020-08-30,615,12
28119,Quitman,Mississippi,2020-08-30,320,3
28121,Rankin,Mississippi,2020-08-30,2842,63
28123,Scott,Mississippi,2020-08-30,1092,22
28125,Sharkey,Mississippi,2020-08-30,250,8
28127,Simpson,Mississippi,2020-08-30,938,39
28129,Smith,Mississippi,2020-08-30,467,13
28131,Stone,Mississippi,2020-08-30,312,10
28133,Sunflower,Mississippi,2020-08-30,1258,36
28135,Tallahatchie,Mississippi,2020-08-30,629,13
28137,Tate,Mississippi,2020-08-30,854,32
28139,Tippah,Mississippi,2020-08-30,545,15
28141,Tishomingo,Mississippi,2020-08-30,551,28
28143,Tunica,Mississippi,2020-08-30,449,12
28145,Union,Mississippi,2020-08-30,878,21
28147,Walthall,Mississippi,2020-08-30,563,24
28149,Warren,Mississippi,2020-08-30,1313,46
28151,Washington,Mississippi,2020-08-30,1983,60
28153,Wayne,Mississippi,2020-08-30,846,21
28155,Webster,Mississippi,2020-08-30,303,13
28157,Wilkinson,Mississippi,2020-08-30,277,17
28159,Winston,Mississippi,2020-08-30,694,19
28161,Yalobusha,Mississippi,2020-08-30,363,12
28163,Yazoo,Mississippi,2020-08-30,954,21
29001,Adair,Missouri,2020-08-30,228,0
29003,Andrew,Missouri,2020-08-30,127,1
29005,Atchison,Missouri,2020-08-30,28,0
29007,Audrain,Missouri,2020-08-30,264,1
29009,Barry,Missouri,2020-08-30,353,4
29011,Barton,Missouri,2020-08-30,102,0
29013,Bates,Missouri,2020-08-30,72,1
29015,Benton,Missouri,2020-08-30,156,1
29017,Bollinger,Missouri,2020-08-30,125,1
29019,Boone,Missouri,2020-08-30,2532,7
29021,Buchanan,Missouri,2020-08-30,1298,10
29023,Butler,Missouri,2020-08-30,373,2
29025,Caldwell,Missouri,2020-08-30,41,1
29027,Callaway,Missouri,2020-08-30,325,2
29029,Camden,Missouri,2020-08-30,519,8
29031,Cape Girardeau,Missouri,2020-08-30,1002,8
29033,Carroll,Missouri,2020-08-30,110,0
29035,Carter,Missouri,2020-08-30,36,1
29037,Cass,Missouri,2020-08-30,1129,16
29039,Cedar,Missouri,2020-08-30,51,0
29041,Chariton,Missouri,2020-08-30,26,0
29043,Christian,Missouri,2020-08-30,676,2
29045,Clark,Missouri,2020-08-30,42,0
29047,Clay,Missouri,2020-08-30,1363,36
29049,Clinton,Missouri,2020-08-30,132,0
29051,Cole,Missouri,2020-08-30,831,8
29053,Cooper,Missouri,2020-08-30,223,1
29055,Crawford,Missouri,2020-08-30,179,1
29057,Dade,Missouri,2020-08-30,27,0
29059,Dallas,Missouri,2020-08-30,108,1
29061,Daviess,Missouri,2020-08-30,24,0
29063,DeKalb,Missouri,2020-08-30,65,1
29065,Dent,Missouri,2020-08-30,38,0
29067,Douglas,Missouri,2020-08-30,110,2
29069,Dunklin,Missouri,2020-08-30,487,4
29071,Franklin,Missouri,2020-08-30,1018,21
29073,Gasconade,Missouri,2020-08-30,94,4
29075,Gentry,Missouri,2020-08-30,93,9
29077,Greene,Missouri,2020-08-30,3266,30
29079,Grundy,Missouri,2020-08-30,43,1
29081,Harrison,Missouri,2020-08-30,71,1
29083,Henry,Missouri,2020-08-30,114,3
29085,Hickory,Missouri,2020-08-30,63,0
29087,Holt,Missouri,2020-08-30,62,0
29089,Howard,Missouri,2020-08-30,114,0
29091,Howell,Missouri,2020-08-30,255,3
29093,Iron,Missouri,2020-08-30,48,0
29095,Jackson,Missouri,2020-08-30,5462,77
29097,Jasper,Missouri,2020-08-30,1617,15
29099,Jefferson,Missouri,2020-08-30,2776,45
29101,Johnson,Missouri,2020-08-30,592,3
NA,Joplin,Missouri,2020-08-30,711,21
NA,Kansas City,Missouri,2020-08-30,9183,96
29103,Knox,Missouri,2020-08-30,38,0
29105,Laclede,Missouri,2020-08-30,290,1
29107,Lafayette,Missouri,2020-08-30,234,2
29109,Lawrence,Missouri,2020-08-30,352,2
29111,Lewis,Missouri,2020-08-30,59,2
29113,Lincoln,Missouri,2020-08-30,559,1
29115,Linn,Missouri,2020-08-30,47,1
29117,Livingston,Missouri,2020-08-30,74,1
29121,Macon,Missouri,2020-08-30,76,0
29123,Madison,Missouri,2020-08-30,131,0
29125,Maries,Missouri,2020-08-30,46,0
29127,Marion,Missouri,2020-08-30,463,3
29119,McDonald,Missouri,2020-08-30,1045,11
29129,Mercer,Missouri,2020-08-30,17,0
29131,Miller,Missouri,2020-08-30,245,1
29133,Mississippi,Missouri,2020-08-30,234,0
29135,Moniteau,Missouri,2020-08-30,188,2
29137,Monroe,Missouri,2020-08-30,68,0
29139,Montgomery,Missouri,2020-08-30,56,1
29141,Morgan,Missouri,2020-08-30,118,0
29143,New Madrid,Missouri,2020-08-30,407,4
29145,Newton,Missouri,2020-08-30,1077,13
29147,Nodaway,Missouri,2020-08-30,392,1
29149,Oregon,Missouri,2020-08-30,50,0
29151,Osage,Missouri,2020-08-30,78,1
29153,Ozark,Missouri,2020-08-30,25,0
29155,Pemiscot,Missouri,2020-08-30,328,9
29157,Perry,Missouri,2020-08-30,388,4
29159,Pettis,Missouri,2020-08-30,790,8
29161,Phelps,Missouri,2020-08-30,208,0
29163,Pike,Missouri,2020-08-30,143,1
29165,Platte,Missouri,2020-08-30,484,11
29167,Polk,Missouri,2020-08-30,317,1
29169,Pulaski,Missouri,2020-08-30,385,2
29171,Putnam,Missouri,2020-08-30,23,1
29173,Ralls,Missouri,2020-08-30,109,0
29175,Randolph,Missouri,2020-08-30,118,1
29177,Ray,Missouri,2020-08-30,125,0
29179,Reynolds,Missouri,2020-08-30,22,0
29181,Ripley,Missouri,2020-08-30,87,0
29195,Saline,Missouri,2020-08-30,543,7
29197,Schuyler,Missouri,2020-08-30,18,0
29199,Scotland,Missouri,2020-08-30,18,1
29201,Scott,Missouri,2020-08-30,619,14
29203,Shannon,Missouri,2020-08-30,52,1
29205,Shelby,Missouri,2020-08-30,46,0
29183,St. Charles,Missouri,2020-08-30,5693,108
29185,St. Clair,Missouri,2020-08-30,27,0
29187,St. Francois,Missouri,2020-08-30,1049,4
29189,St. Louis,Missouri,2020-08-30,19278,729
29510,St. Louis city,Missouri,2020-08-30,6147,188
29186,Ste. Genevieve,Missouri,2020-08-30,109,1
29207,Stoddard,Missouri,2020-08-30,294,9
29209,Stone,Missouri,2020-08-30,274,2
29211,Sullivan,Missouri,2020-08-30,173,0
29213,Taney,Missouri,2020-08-30,906,14
29215,Texas,Missouri,2020-08-30,98,1
29217,Vernon,Missouri,2020-08-30,82,0
29219,Warren,Missouri,2020-08-30,331,0
29221,Washington,Missouri,2020-08-30,237,1
29223,Wayne,Missouri,2020-08-30,84,0
29225,Webster,Missouri,2020-08-30,217,1
29227,Worth,Missouri,2020-08-30,12,0
29229,Wright,Missouri,2020-08-30,89,0
30001,Beaverhead,Montana,2020-08-30,70,1
30003,Big Horn,Montana,2020-08-30,652,15
30005,Blaine,Montana,2020-08-30,15,0
30007,Broadwater,Montana,2020-08-30,16,0
30009,Carbon,Montana,2020-08-30,86,0
30013,Cascade,Montana,2020-08-30,280,5
30015,Chouteau,Montana,2020-08-30,10,0
30017,Custer,Montana,2020-08-30,66,2
30019,Daniels,Montana,2020-08-30,3,0
30021,Dawson,Montana,2020-08-30,44,0
30023,Deer Lodge,Montana,2020-08-30,33,0
30025,Fallon,Montana,2020-08-30,2,0
30027,Fergus,Montana,2020-08-30,31,0
30029,Flathead,Montana,2020-08-30,588,7
30031,Gallatin,Montana,2020-08-30,1074,3
30033,Garfield,Montana,2020-08-30,13,0
30035,Glacier,Montana,2020-08-30,135,1
30037,Golden Valley,Montana,2020-08-30,3,0
30039,Granite,Montana,2020-08-30,19,0
30041,Hill,Montana,2020-08-30,81,2
30043,Jefferson,Montana,2020-08-30,39,0
30045,Judith Basin,Montana,2020-08-30,6,0
30047,Lake,Montana,2020-08-30,202,1
30049,Lewis and Clark,Montana,2020-08-30,196,2
30051,Liberty,Montana,2020-08-30,5,0
30053,Lincoln,Montana,2020-08-30,89,2
30057,Madison,Montana,2020-08-30,93,1
30055,McCone,Montana,2020-08-30,12,0
30059,Meagher,Montana,2020-08-30,4,0
30061,Mineral,Montana,2020-08-30,2,0
30063,Missoula,Montana,2020-08-30,433,3
30065,Musselshell,Montana,2020-08-30,12,0
30067,Park,Montana,2020-08-30,63,0
30071,Phillips,Montana,2020-08-30,110,0
30073,Pondera,Montana,2020-08-30,15,0
30075,Powder River,Montana,2020-08-30,2,0
30077,Powell,Montana,2020-08-30,10,0
30079,Prairie,Montana,2020-08-30,1,0
30081,Ravalli,Montana,2020-08-30,107,2
30083,Richland,Montana,2020-08-30,58,2
30085,Roosevelt,Montana,2020-08-30,34,1
30087,Rosebud,Montana,2020-08-30,260,2
30089,Sanders,Montana,2020-08-30,31,0
30091,Sheridan,Montana,2020-08-30,5,0
30093,Silver Bow,Montana,2020-08-30,111,0
30095,Stillwater,Montana,2020-08-30,36,2
30097,Sweet Grass,Montana,2020-08-30,14,1
30099,Teton,Montana,2020-08-30,18,0
30101,Toole,Montana,2020-08-30,47,6
30103,Treasure,Montana,2020-08-30,3,0
30105,Valley,Montana,2020-08-30,40,0
30107,Wheatland,Montana,2020-08-30,3,0
30109,Wibaux,Montana,2020-08-30,5,0
30111,Yellowstone,Montana,2020-08-30,2053,43
31001,Adams,Nebraska,2020-08-30,403,11
31003,Antelope,Nebraska,2020-08-30,25,1
31005,Arthur,Nebraska,2020-08-30,1,0
31007,Banner,Nebraska,2020-08-30,2,0
31011,Boone,Nebraska,2020-08-30,24,0
31013,Box Butte,Nebraska,2020-08-30,23,0
31015,Boyd,Nebraska,2020-08-30,10,0
31017,Brown,Nebraska,2020-08-30,3,0
31019,Buffalo,Nebraska,2020-08-30,676,3
31021,Burt,Nebraska,2020-08-30,64,0
31023,Butler,Nebraska,2020-08-30,94,0
31025,Cass,Nebraska,2020-08-30,253,2
31027,Cedar,Nebraska,2020-08-30,46,0
31029,Chase,Nebraska,2020-08-30,11,0
31031,Cherry,Nebraska,2020-08-30,21,0
31033,Cheyenne,Nebraska,2020-08-30,28,0
31035,Clay,Nebraska,2020-08-30,57,0
31037,Colfax,Nebraska,2020-08-30,726,5
31039,Cuming,Nebraska,2020-08-30,82,0
31041,Custer,Nebraska,2020-08-30,73,4
31043,Dakota,Nebraska,2020-08-30,2000,42
31045,Dawes,Nebraska,2020-08-30,73,0
31047,Dawson,Nebraska,2020-08-30,1002,10
31049,Deuel,Nebraska,2020-08-30,2,0
31051,Dixon,Nebraska,2020-08-30,61,2
31053,Dodge,Nebraska,2020-08-30,911,11
31055,Douglas,Nebraska,2020-08-30,13445,160
31057,Dundy,Nebraska,2020-08-30,8,0
31059,Fillmore,Nebraska,2020-08-30,31,1
31061,Franklin,Nebraska,2020-08-30,19,0
31063,Frontier,Nebraska,2020-08-30,6,0
31065,Furnas,Nebraska,2020-08-30,26,1
31067,Gage,Nebraska,2020-08-30,130,4
31069,Garden,Nebraska,2020-08-30,7,0
31071,Garfield,Nebraska,2020-08-30,6,0
31073,Gosper,Nebraska,2020-08-30,23,0
31077,Greeley,Nebraska,2020-08-30,12,0
31079,Hall,Nebraska,2020-08-30,1845,46
31081,Hamilton,Nebraska,2020-08-30,106,13
31083,Harlan,Nebraska,2020-08-30,5,0
31087,Hitchcock,Nebraska,2020-08-30,2,0
31089,Holt,Nebraska,2020-08-30,20,0
